game_id,season,week,season_type,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,away_id,away_team,away_conference,away_division,away_points,excitement_index,notes,date,start_time,away_q1,away_q2,away_q3,away_q4,home_q1,home_q2,home_q3,home_q4
401403909,2022,6,regular,False,True,False,True,100077.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,fbs,24.0,245,Texas A&M,SEC,fbs,20.0,3.5574847992,,2022-10-09,00:00:00.000,0.0,14.0,3.0,3.0,0.0,17.0,7.0,0.0
401411134,2022,6,regular,False,True,False,True,56919.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,fbs,19.0,52,Florida State,ACC,fbs,17.0,7.8429390489,,2022-10-09,00:00:00.000,0.0,17.0,0.0,0.0,3.0,0.0,10.0,6.0
401404008,2022,6,regular,False,True,False,True,50800.0,3619.0,Arizona Stadium,12,Arizona,Pac-12,fbs,22.0,2483,Oregon,Pac-12,fbs,49.0,1.863231714,,2022-10-09,01:00:00.000,7.0,21.0,21.0,0.0,3.0,10.0,3.0,6.0
401415232,2022,6,regular,False,True,False,True,37663.0,3653.0,Albertsons Stadium,68,Boise State,Mountain West,fbs,40.0,278,Fresno State,Mountain West,fbs,20.0,4.7971363927,,2022-10-09,01:45:00.000,7.0,10.0,3.0,0.0,7.0,13.0,7.0,13.0
401415235,2022,6,regular,False,True,False,True,33073.0,7311.0,Snapdragon Stadium,21,San Diego State,Mountain West,fbs,16.0,62,Hawai'i,Mountain West,fbs,14.0,4.1413785143,,2022-10-09,02:30:00.000,0.0,0.0,7.0,7.0,0.0,3.0,7.0,6.0
401404010,2022,6,regular,False,True,False,True,32482.0,3940.0,Stanford Stadium,24,Stanford,Pac-12,fbs,27.0,204,Oregon State,Pac-12,fbs,28.0,7.0607593506,,2022-10-09,03:00:00.000,0.0,7.0,3.0,18.0,7.0,10.0,7.0,3.0
401426347,2022,7,regular,False,True,False,True,19905.0,3775.0,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,13.0,309,Louisiana,Sun Belt,fbs,23.0,5.5521830466,,2022-10-12,23:30:00.000,3.0,0.0,13.0,7.0,0.0,7.0,0.0,6.0
401415634,2022,7,regular,False,True,False,True,41729.0,3652.0,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,70.0,218,Temple,American Athletic,fbs,13.0,2.2628664681,,2022-10-13,23:00:00.000,10.0,3.0,0.0,0.0,14.0,21.0,21.0,14.0
401404092,2022,7,regular,False,True,False,True,45293.0,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,fbs,43.0,239,Baylor,Big 12,fbs,40.0,8.3321012853,,2022-10-13,23:00:00.000,3.0,21.0,7.0,9.0,7.0,10.0,14.0,12.0
401415635,2022,7,regular,False,True,False,True,24583.0,3735.0,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,40.0,2426,Navy,American Athletic,fbs,34.0,3.8549406462,,2022-10-14,23:30:00.000,0.0,7.0,7.0,20.0,10.0,3.0,20.0,7.0
401426584,2022,7,regular,False,True,False,True,14122.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,10.0,2636,UT San Antonio,Conference USA,fbs,30.0,0.872078883,,2022-10-15,00:00:00.000,0.0,17.0,7.0,6.0,0.0,3.0,0.0,7.0
401404139,2022,7,regular,False,True,False,False,28896.0,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,42.0,2142,Colgate,Patriot,fcs,17.0,1.5445206166,,2022-10-15,16:00:00.000,10.0,7.0,0.0,0.0,14.0,14.0,14.0,0.0
401403920,2022,7,regular,False,True,False,True,65243.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,48.0,2,Auburn,SEC,fbs,34.0,3.5488206248,,2022-10-15,16:00:00.000,0.0,17.0,14.0,3.0,14.0,14.0,10.0,10.0
401405112,2022,7,regular,False,True,False,True,45683.0,3832.0,Memorial Stadium,356,Illinois,Big Ten,fbs,26.0,135,Minnesota,Big Ten,fbs,14.0,6.2611314213,,2022-10-15,16:00:00.000,0.0,7.0,7.0,0.0,7.0,6.0,7.0,6.0
401405115,2022,7,regular,False,True,False,True,110812.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,fbs,41.0,213,Penn State,Big Ten,fbs,17.0,5.2196808133,,2022-10-15,16:00:00.000,0.0,14.0,3.0,0.0,6.0,10.0,15.0,10.0
401404093,2022,7,regular,False,True,False,True,100072.0,3910.0,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,24.0,66,Iowa State,Big 12,fbs,21.0,6.3968504297,,2022-10-15,16:00:00.000,7.0,0.0,7.0,7.0,0.0,14.0,3.0,7.0
401426348,2022,7,regular,False,True,False,True,16814.0,3654.0,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,21.0,295,Old Dominion,Sun Belt,fbs,49.0,5.3681895758,,2022-10-15,16:00:00.000,7.0,7.0,21.0,14.0,0.0,7.0,7.0,7.0
401416622,2022,7,regular,False,True,False,True,7841.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,17.0,193,Miami (OH),Mid-American,fbs,13.0,7.0800496341,,2022-10-15,16:00:00.000,3.0,7.0,3.0,0.0,0.0,7.0,3.0,7.0
401404094,2022,7,regular,False,True,False,True,83874.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,52.0,2305,Kansas,Big 12,fbs,42.0,4.9827436989,,2022-10-15,16:00:00.000,14.0,7.0,7.0,14.0,14.0,21.0,14.0,3.0
401411140,2022,7,regular,False,True,False,True,65632.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,fbs,14.0,2390,Miami,ACC,fbs,20.0,2.4757023544,,2022-10-15,16:30:00.000,10.0,7.0,3.0,0.0,0.0,0.0,0.0,14.0
401414783,2022,7,regular,False,True,False,False,13378.0,3985.0,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,7.0,2084,Buffalo,Mid-American,fbs,34.0,1.6722544726,,2022-10-15,17:00:00.000,3.0,21.0,3.0,7.0,0.0,7.0,0.0,0.0
401404153,2022,7,regular,False,True,False,False,10006.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,fbs,25.0,41,Connecticut,FBS Independents,fbs,21.0,8.9367215188,,2022-10-15,18:00:00.000,7.0,14.0,0.0,0.0,7.0,3.0,3.0,12.0
401404014,2022,7,regular,False,True,False,True,50471.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,20.0,25,California,Pac-12,fbs,13.0,8.405056835,,2022-10-15,18:00:00.000,0.0,0.0,7.0,6.0,0.0,3.0,0.0,10.0
401403918,2022,7,regular,False,True,False,True,92746.0,3917.0,Sanford Stadium,61,Georgia,SEC,fbs,55.0,238,Vanderbilt,SEC,fbs,0.0,1.1043176839,,2022-10-15,19:30:00.000,0.0,0.0,0.0,0.0,14.0,14.0,6.0,21.0
401403916,2022,7,regular,False,True,False,False,63470.0,3801.0,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,35.0,8,Arkansas,SEC,fbs,52.0,5.1975508404,,2022-10-15,19:30:00.000,7.0,24.0,14.0,7.0,13.0,8.0,14.0,0.0
401416620,2022,7,regular,False,True,False,True,15100.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,10.0,2459,Northern Illinois,Mid-American,fbs,39.0,3.5452649019,,2022-10-15,19:30:00.000,14.0,6.0,9.0,10.0,7.0,0.0,3.0,0.0
401416621,2022,7,regular,False,True,False,True,19139.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,fbs,52.0,2309,Kent State,Mid-American,fbs,31.0,5.7751939848,,2022-10-15,19:30:00.000,21.0,10.0,0.0,0.0,7.0,21.0,10.0,14.0
401404162,2022,7,regular,False,True,False,False,20924.0,3992.0,Williams Stadium,2335,Liberty,FBS Independents,fbs,21.0,2241,Gardner-Webb,Big South,fcs,20.0,6.5629785878,,2022-10-15,19:30:00.000,0.0,10.0,7.0,3.0,7.0,7.0,0.0,7.0
401403921,2022,7,regular,False,True,False,True,101915.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,fbs,52.0,333,Alabama,SEC,fbs,49.0,8.7901495549,,2022-10-15,19:30:00.000,7.0,13.0,15.0,14.0,21.0,7.0,6.0,18.0
401404095,2022,7,regular,False,True,False,True,49594.0,3616.0,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,43.0,197,Oklahoma State,Big 12,fbs,40.0,7.7707934827,,2022-10-15,19:30:00.000,14.0,10.0,6.0,0.0,7.0,6.0,3.0,14.0
401405114,2022,7,regular,False,True,False,True,41154.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,fbs,33.0,120,Maryland,Big Ten,fbs,38.0,6.8766157254,,2022-10-15,19:30:00.000,7.0,7.0,10.0,14.0,3.0,14.0,3.0,13.0
401426352,2022,7,regular,False,True,False,True,23480.0,3975.0,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,17.0,326,Texas State,Sun Belt,fbs,14.0,6.214228332,,2022-10-15,19:30:00.000,0.0,7.0,7.0,0.0,0.0,10.0,0.0,7.0
401426583,2022,7,regular,False,True,False,True,22101.0,7221.0,Protective Stadium,5,UAB,Conference USA,fbs,34.0,2429,Charlotte,Conference USA,fbs,20.0,5.1168817289,,2022-10-15,19:30:00.000,14.0,0.0,0.0,6.0,7.0,3.0,9.0,15.0
401426587,2022,7,regular,False,True,False,True,14806.0,3725.0,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,fbs,17.0,98,Western Kentucky,Conference USA,fbs,35.0,4.8142370859,,2022-10-15,19:30:00.000,0.0,14.0,14.0,7.0,7.0,3.0,0.0,7.0
401411139,2022,7,regular,False,True,False,True,49705.0,1964.0,Carrier Dome,183,Syracuse,ACC,fbs,24.0,152,NC State,ACC,fbs,9.0,5.1217444777,,2022-10-15,19:30:00.000,3.0,0.0,3.0,3.0,7.0,3.0,7.0,7.0
401416623,2022,7,regular,False,True,False,True,20320.0,3980.0,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,14.0,195,Ohio,Mid-American,fbs,33.0,4.9372130294,,2022-10-15,19:30:00.000,7.0,13.0,0.0,13.0,7.0,7.0,0.0,0.0
401426586,2022,7,regular,False,True,False,True,16590.0,3825.0,Apogee Stadium,249,North Texas,Conference USA,fbs,47.0,2348,Louisiana Tech,Conference USA,fbs,27.0,5.8557397433,,2022-10-15,20:00:00.000,3.0,14.0,10.0,0.0,14.0,13.0,7.0,13.0
401405116,2022,7,regular,False,True,False,True,72526.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,fbs,34.0,275,Wisconsin,Big Ten,fbs,28.0,5.8484010094,,2022-10-15,20:00:00.000,7.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0
401426349,2022,7,regular,False,True,False,True,18738.0,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,45.0,256,James Madison,Sun Belt,fbs,38.0,7.975377247,,2022-10-15,20:00:00.000,7.0,10.0,7.0,14.0,0.0,14.0,17.0,14.0
401415636,2022,7,regular,False,True,False,True,31053.0,3886.0,Raymond James Stadium,58,South Florida,American Athletic,fbs,31.0,2655,Tulane,American Athletic,fbs,45.0,4.2968830646,,2022-10-15,20:00:00.000,3.0,14.0,14.0,14.0,7.0,7.0,10.0,7.0
401404013,2022,7,regular,False,True,False,True,63189.0,3765.0,Husky Stadium,264,Washington,Pac-12,fbs,49.0,12,Arizona,Pac-12,fbs,39.0,4.3466616255,,2022-10-15,21:30:00.000,7.0,7.0,10.0,15.0,7.0,14.0,21.0,7.0
401426585,2022,7,regular,False,True,False,True,21465.0,3715.0,FAU Stadium,2226,Florida Atlantic,Conference USA,fbs,17.0,242,Rice,Conference USA,fbs,14.0,5.2848607451,,2022-10-15,22:00:00.000,14.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0
401415238,2022,7,regular,False,True,False,True,35009.0,5388.0,Canvas Stadium,36,Colorado State,Mountain West,fbs,13.0,328,Utah State,Mountain West,fbs,17.0,6.3616275407,,2022-10-15,23:00:00.000,7.0,0.0,10.0,0.0,3.0,7.0,0.0,3.0
401426350,2022,7,regular,False,True,False,True,15459.0,6526.0,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,41.0,2433,Louisiana Monroe,Sun Belt,fbs,34.0,3.6460573278,,2022-10-15,23:00:00.000,7.0,13.0,0.0,14.0,10.0,7.0,17.0,7.0
401426351,2022,7,regular,False,True,False,True,27042.0,3815.0,M. M. Roberts Stadium,2572,Southern Mississippi,Sun Belt,fbs,20.0,2032,Arkansas State,Sun Belt,fbs,19.0,6.6722025814,,2022-10-15,23:00:00.000,7.0,3.0,9.0,0.0,0.0,7.0,0.0,13.0
401403917,2022,7,regular,False,True,False,True,90585.0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,35.0,99,LSU,SEC,fbs,45.0,4.0060583469,,2022-10-15,23:00:00.000,7.0,21.0,14.0,3.0,14.0,7.0,0.0,14.0
401404016,2022,7,regular,False,True,False,False,77622.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,14.0,24,Stanford,Pac-12,fbs,16.0,8.1370550694,,2022-10-15,23:30:00.000,7.0,3.0,3.0,3.0,0.0,0.0,7.0,7.0
401411138,2022,7,regular,False,True,False,True,71098.0,3697.0,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,28.0,228,Clemson,ACC,fbs,34.0,3.602959647,,2022-10-15,23:30:00.000,7.0,17.0,10.0,0.0,7.0,7.0,0.0,14.0
401405113,2022,7,regular,False,True,False,True,61320.0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,43.0,158,Nebraska,Big Ten,fbs,37.0,4.6027561081,,2022-10-15,23:30:00.000,0.0,13.0,17.0,7.0,10.0,17.0,7.0,9.0
401415637,2022,7,regular,False,True,False,True,38059.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,47.0,235,Memphis,American Athletic,fbs,45.0,10.3738691362,,2022-10-15,23:30:00.000,7.0,10.0,3.0,10.0,0.0,13.0,7.0,10.0
401403919,2022,7,regular,False,True,False,True,61451.0,3683.0,Commonwealth Stadium,96,Kentucky,SEC,fbs,27.0,344,Mississippi State,SEC,fbs,17.0,6.4300183058,,2022-10-15,23:30:00.000,0.0,3.0,7.0,7.0,0.0,3.0,10.0,14.0
401404017,2022,7,regular,False,True,False,True,53609.0,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,43.0,30,USC,Pac-12,fbs,42.0,7.8809989401,,2022-10-16,00:00:00.000,14.0,14.0,7.0,7.0,7.0,14.0,7.0,15.0
401411137,2022,7,regular,False,True,False,True,40004.0,3982.0,Wallace Wade Stadium,150,Duke,ACC,fbs,35.0,153,North Carolina,ACC,fbs,38.0,8.2306868211,,2022-10-16,00:00:00.000,10.0,7.0,14.0,7.0,7.0,14.0,0.0,14.0
401404015,2022,7,regular,False,True,False,True,53609.0,3893.0,Reser Stadium,204,Oregon State,Pac-12,fbs,24.0,265,Washington State,Pac-12,fbs,10.0,4.8077534992,,2022-10-16,01:00:00.000,0.0,3.0,7.0,0.0,7.0,3.0,7.0,7.0
401415237,2022,7,regular,False,True,False,True,23847.0,6501.0,Allegiant Stadium,2439,UNLV,Mountain West,fbs,7.0,2005,Air Force,Mountain West,fbs,42.0,1.2519981367,,2022-10-16,02:30:00.000,14.0,14.0,14.0,0.0,0.0,7.0,0.0,0.0
401415239,2022,7,regular,False,True,False,True,41031.0,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,fbs,17.0,23,San José State,Mountain West,fbs,10.0,8.3473780314,,2022-10-16,02:45:00.000,0.0,10.0,0.0,0.0,0.0,7.0,7.0,3.0
401415240,2022,7,regular,False,True,False,True,9231.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,31.0,2440,Nevada,Mountain West,fbs,16.0,6.2054087071,,2022-10-16,03:59:00.000,7.0,6.0,3.0,0.0,14.0,7.0,0.0,10.0
401426353,2022,8,regular,False,True,False,True,31757.0,3792.0,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,42.0,2247,Georgia State,Sun Belt,fbs,17.0,5.9873525318,,2022-10-19,23:30:00.000,14.0,0.0,0.0,3.0,0.0,7.0,21.0,14.0
401411141,2022,8,regular,False,True,False,True,29362.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,9.0,258,Virginia,ACC,fbs,16.0,7.7067324234,,2022-10-20,23:30:00.000,7.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0
401415638,2022,8,regular,False,True,False,True,13607.0,3806.0,Lincoln Financial Field,218,Temple,American Athletic,fbs,16.0,202,Tulsa,American Athletic,fbs,27.0,4.6150520694,,2022-10-21,23:30:00.000,0.0,14.0,0.0,13.0,10.0,0.0,0.0,6.0
401426592,2022,8,regular,False,True,False,True,16334.0,3796.0,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,20.0,5,UAB,Conference USA,fbs,17.0,6.4601391855,,2022-10-22,00:00:00.000,7.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0
401403926,2022,8,regular,False,True,False,False,101915.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,fbs,65.0,2630,UT Martin,OVC,fcs,24.0,1.1374797332,,2022-10-22,16:00:00.000,7.0,0.0,7.0,10.0,21.0,31.0,6.0,7.0
401411142,2022,8,regular,False,True,False,True,81500.0,3836.0,Memorial Stadium,228,Clemson,ACC,fbs,27.0,183,Syracuse,ACC,fbs,21.0,7.8907439562,,2022-10-22,16:00:00.000,7.0,14.0,0.0,0.0,7.0,3.0,0.0,17.0
401405121,2022,8,regular,False,True,False,True,43255.0,6577.0,SHI Stadium,164,Rutgers,Big Ten,fbs,24.0,84,Indiana,Big Ten,fbs,17.0,7.9406322575,,2022-10-22,16:00:00.000,14.0,0.0,0.0,3.0,0.0,7.0,10.0,7.0
401404140,2022,8,regular,False,True,False,False,30132.0,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,48.0,2433,Louisiana Monroe,Sun Belt,fbs,24.0,4.9075838127,,2022-10-22,16:00:00.000,3.0,14.0,0.0,7.0,7.0,7.0,17.0,17.0
401405119,2022,8,regular,False,True,False,True,104848.0,3861.0,Ohio Stadium,194,Ohio State,Big Ten,fbs,54.0,2294,Iowa,Big Ten,fbs,10.0,1.7768703924,,2022-10-22,16:00:00.000,7.0,3.0,0.0,0.0,16.0,10.0,14.0,14.0
401404096,2022,8,regular,False,True,False,True,45882.0,4727.0,McLane Stadium,239,Baylor,Big 12,fbs,35.0,2305,Kansas,Big 12,fbs,23.0,2.8368480764,,2022-10-22,16:00:00.000,3.0,0.0,7.0,13.0,14.0,14.0,0.0,7.0
401415641,2022,8,regular,False,True,False,True,23566.0,3735.0,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,27.0,2132,Cincinnati,American Athletic,fbs,29.0,4.7161008715,,2022-10-22,16:00:00.000,10.0,10.0,9.0,0.0,0.0,14.0,0.0,13.0
401415640,2022,8,regular,False,True,False,True,32443.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,20.0,248,Houston,American Athletic,fbs,38.0,2.7337609673,,2022-10-22,16:00:00.000,14.0,7.0,10.0,7.0,0.0,7.0,7.0,6.0
401416628,2022,8,regular,False,True,False,True,20472.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,fbs,33.0,2006,Akron,Mid-American,fbs,27.0,5.2968011192,,2022-10-22,16:00:00.000,7.0,10.0,7.0,3.0,0.0,21.0,9.0,3.0
401411144,2022,8,regular,False,True,False,True,57421.0,3948.0,Hard Rock Stadium,2390,Miami,ACC,fbs,21.0,150,Duke,ACC,fbs,45.0,5.9788935525,,2022-10-22,16:30:00.000,0.0,17.0,7.0,21.0,7.0,0.0,14.0,0.0
401416629,2022,8,regular,False,True,False,True,14676.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,18.0,189,Bowling Green,Mid-American,fbs,34.0,4.7491755703,,2022-10-22,17:00:00.000,7.0,10.0,0.0,17.0,3.0,0.0,7.0,8.0
401416626,2022,8,regular,False,True,False,True,14190.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,fbs,34.0,2649,Toledo,Mid-American,fbs,27.0,7.728676975,,2022-10-22,17:00:00.000,7.0,13.0,7.0,0.0,0.0,7.0,3.0,24.0
401416625,2022,8,regular,False,True,False,True,15922.0,3876.0,Peden Stadium,195,Ohio,Mid-American,fbs,24.0,2459,Northern Illinois,Mid-American,fbs,17.0,8.3070643833,,2022-10-22,18:00:00.000,0.0,6.0,11.0,0.0,7.0,3.0,7.0,7.0
401416624,2022,8,regular,False,True,False,True,15698.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,fbs,16.0,2199,Eastern Michigan,Mid-American,fbs,20.0,7.4877544047,,2022-10-22,18:00:00.000,0.0,10.0,0.0,10.0,0.0,7.0,9.0,0.0
401404128,2022,8,regular,False,True,False,False,73165.0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,44.0,2439,UNLV,Mountain West,fbs,21.0,1.5548944344,,2022-10-22,18:30:00.000,7.0,0.0,7.0,7.0,23.0,7.0,0.0,14.0
401404099,2022,8,regular,False,True,False,True,56530.0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,48.0,277,West Virginia,Big 12,fbs,10.0,3.2082650393,,2022-10-22,19:00:00.000,3.0,0.0,7.0,0.0,14.0,3.0,14.0,17.0
401426590,2022,8,regular,False,True,False,True,18300.0,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,41.0,242,Rice,Conference USA,fbs,42.0,8.372909061,,2022-10-22,19:00:00.000,0.0,7.0,14.0,14.0,10.0,0.0,17.0,8.0
401426591,2022,8,regular,False,True,False,True,27122.0,3604.0,Alamodome,2636,UT San Antonio,Conference USA,fbs,31.0,249,North Texas,Conference USA,fbs,27.0,9.5099619615,,2022-10-22,19:30:00.000,6.0,0.0,7.0,14.0,0.0,3.0,7.0,21.0
401426356,2022,8,regular,False,True,False,True,20162.0,3918.0,Foreman Field,295,Old Dominion,Sun Belt,fbs,23.0,290,Georgia Southern,Sun Belt,fbs,28.0,5.9220412301,,2022-10-22,19:30:00.000,7.0,7.0,7.0,7.0,3.0,0.0,13.0,7.0
401426588,2022,8,regular,False,True,False,True,10576.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,15.0,2229,Florida International,Conference USA,fbs,34.0,2.5964873405,,2022-10-22,19:30:00.000,14.0,13.0,7.0,0.0,0.0,0.0,0.0,15.0
401405118,2022,8,regular,False,True,False,True,31418.0,3665.0,Maryland Stadium,120,Maryland,Big Ten,fbs,31.0,77,Northwestern,Big Ten,fbs,24.0,6.7817202352,,2022-10-22,19:30:00.000,7.0,10.0,0.0,7.0,0.0,10.0,14.0,7.0
401404098,2022,8,regular,False,True,False,True,55509.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,41.0,251,Texas,Big 12,fbs,34.0,9.4568315743,,2022-10-22,19:30:00.000,14.0,17.0,3.0,0.0,10.0,14.0,3.0,14.0
401426355,2022,8,regular,False,True,False,True,26159.0,3651.0,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,12.0,276,Marshall,Sun Belt,fbs,26.0,6.7246655664,,2022-10-22,19:30:00.000,2.0,7.0,10.0,7.0,12.0,0.0,0.0,0.0
401416627,2022,8,regular,False,True,False,True,21618.0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,fbs,10.0,2711,Western Michigan,Mid-American,fbs,16.0,4.4018291832,,2022-10-22,19:30:00.000,0.0,6.0,10.0,0.0,3.0,0.0,0.0,7.0
401411145,2022,8,regular,False,True,False,True,28530.0,3630.0,BB&T Field,154,Wake Forest,ACC,fbs,43.0,103,Boston College,ACC,fbs,15.0,2.3114850699,,2022-10-22,19:30:00.000,3.0,6.0,6.0,0.0,7.0,14.0,15.0,7.0
401404163,2022,8,regular,False,True,False,True,24012.0,3992.0,Williams Stadium,2335,Liberty,FBS Independents,fbs,41.0,252,BYU,FBS Independents,fbs,14.0,4.5634185859,,2022-10-22,19:30:00.000,14.0,0.0,0.0,0.0,3.0,17.0,14.0,7.0
401415639,2022,8,regular,False,True,False,True,30100.0,4729.0,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,38.0,235,Memphis,American Athletic,fbs,28.0,2.2937596321,,2022-10-22,19:30:00.000,0.0,0.0,14.0,14.0,21.0,14.0,0.0,3.0
401403923,2022,8,regular,False,True,False,True,100821.0,3958.0,Tiger Stadium,99,LSU,SEC,fbs,45.0,145,Ole Miss,SEC,fbs,20.0,6.5275934964,,2022-10-22,19:30:00.000,14.0,6.0,0.0,0.0,3.0,14.0,7.0,21.0
401404021,2022,8,regular,False,True,False,True,59962.0,3626.0,Autzen Stadium,2483,Oregon,Pac-12,fbs,45.0,26,UCLA,Pac-12,fbs,30.0,3.6177231678,,2022-10-22,19:30:00.000,3.0,10.0,3.0,14.0,3.0,28.0,7.0,7.0
401415242,2022,8,regular,False,True,False,True,22843.0,5388.0,Canvas Stadium,36,Colorado State,Mountain West,fbs,17.0,62,Hawai'i,Mountain West,fbs,13.0,7.7094019654,,2022-10-22,20:00:00.000,3.0,10.0,0.0,0.0,0.0,3.0,7.0,7.0
401403924,2022,8,regular,False,True,False,True,60618.0,3838.0,Faurot Field,142,Missouri,SEC,fbs,17.0,238,Vanderbilt,SEC,fbs,14.0,3.7381307745,,2022-10-22,20:00:00.000,0.0,0.0,7.0,7.0,7.0,10.0,0.0,0.0
401404018,2022,8,regular,False,True,False,True,25061.0,3940.0,Stanford Stadium,24,Stanford,Pac-12,fbs,15.0,9,Arizona State,Pac-12,fbs,14.0,9.9413894119,,2022-10-22,20:00:00.000,7.0,7.0,0.0,0.0,6.0,0.0,3.0,6.0
401426589,2022,8,regular,False,True,False,True,12796.0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,24.0,2226,Florida Atlantic,Conference USA,fbs,21.0,7.6543397312,,2022-10-22,20:00:00.000,0.0,7.0,7.0,7.0,0.0,6.0,8.0,10.0
401426358,2022,8,regular,False,True,False,True,16318.0,3644.0,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,14.0,2572,Southern Mississippi,Sun Belt,fbs,20.0,6.4571951265,,2022-10-22,21:00:00.000,3.0,10.0,0.0,7.0,0.0,7.0,0.0,7.0
401426357,2022,8,regular,False,True,False,True,15017.0,3666.0,Cajun Field,309,Louisiana,Sun Belt,fbs,38.0,2032,Arkansas State,Sun Belt,fbs,18.0,3.5169054527,,2022-10-22,21:00:00.000,0.0,9.0,3.0,6.0,10.0,14.0,14.0,0.0
401415243,2022,8,regular,False,True,False,True,14667.0,3971.0,University Stadium,167,New Mexico,Mountain West,fbs,9.0,278,Fresno State,Mountain West,fbs,41.0,1.9785498267,,2022-10-22,22:30:00.000,10.0,3.0,14.0,14.0,3.0,3.0,3.0,0.0
401415241,2022,8,regular,False,True,False,True,25254.0,3713.0,Falcon Stadium,2005,Air Force,Mountain West,fbs,14.0,68,Boise State,Mountain West,fbs,19.0,5.2532245436,,2022-10-22,23:00:00.000,10.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0
401403922,2022,8,regular,False,True,False,True,100077.0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,fbs,30.0,344,Mississippi State,SEC,fbs,6.0,1.8459459884,,2022-10-22,23:00:00.000,0.0,0.0,0.0,6.0,7.0,17.0,0.0,6.0
